sample_id,gender,hair_color,hair_texture,hair_thickness,hairline_shape,asset_id,asset_name,asset_path,source_library,asset_match_type,material_id,base_color_hex,melanin,redness,density_multiplier,strand_width_multiplier,volume_multiplier,curl_multiplier,wave_multiplier,frizz_multiplier
SYNTH_005230,female,brown,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_005231,female,brown,straight,thick,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005232,male,black,straight,thick,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005233,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005234,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005235,female,black,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005236,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005237,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005238,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005239,male,brown,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005240,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005241,female,brown,curly,fine,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_005242,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005243,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005244,female,brown,straight,fine,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_005245,male,blonde,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005246,female,brown,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005247,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005248,male,blonde,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005249,male,black,straight,thick,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005250,female,brown,straight,fine,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_005251,female,blonde,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005252,female,blonde,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005253,female,brown,wavy,medium,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005254,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005255,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005256,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005257,female,brown,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005258,male,brown,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005259,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005260,female,red,straight,medium,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_red,#A83A20,0.25,0.95,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005261,male,brown,wavy,thick,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005262,male,brown,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005263,female,brown,wavy,fine,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005264,male,brown,straight,thick,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005265,female,brown,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005266,female,black,wavy,thick,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005267,male,blonde,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005268,male,brown,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005269,male,black,wavy,medium,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005270,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005271,female,black,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005272,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005273,female,black,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005274,female,brown,wavy,medium,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005275,male,brown,wavy,thick,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005276,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005277,male,brown,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005278,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005279,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005280,male,red,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_red,#A83A20,0.25,0.95,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005281,female,brown,straight,thick,straight,hair_female_straight_straight,hair female straight straight,assets/hair/hair_female_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005282,female,brown,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005283,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005284,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005285,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005286,male,brown,curly,fine,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_005287,female,brown,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005288,female,brown,wavy,fine,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005289,male,black,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005290,male,black,straight,medium,widow_peak,hair_male_straight_widow_peak,hair male straight widow peak,assets/hair/hair_male_straight_widow_peak.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005291,female,blonde,curly,medium,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005292,male,brown,wavy,fine,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005293,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005294,male,brown,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005295,female,blonde,straight,thick,straight,hair_female_straight_straight,hair female straight straight,assets/hair/hair_female_straight_straight.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005296,female,brown,straight,thick,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005297,female,brown,curly,thick,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_005298,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005299,female,brown,wavy,fine,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005300,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005301,female,brown,wavy,thick,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005302,female,brown,straight,thick,widow_peak,hair_female_straight_widow_peak,hair female straight widow peak,assets/hair/hair_female_straight_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005303,female,blonde,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005304,male,brown,wavy,fine,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005305,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005306,male,brown,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005307,male,blonde,curly,medium,straight,hair_male_curly_straight,hair male curly straight,assets/hair/hair_male_curly_straight.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005308,female,brown,straight,fine,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_005309,male,brown,straight,thick,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005310,female,auburn,straight,fine,straight,hair_female_straight_straight,hair female straight straight,assets/hair/hair_female_straight_straight.fbx,TODO,exact,mat_hair_auburn,#7B3F24,0.42,0.72,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_005311,male,black,wavy,medium,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005312,male,brown,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005313,male,brown,curly,thick,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_005314,male,brown,wavy,thick,rounded,hair_male_wavy_rounded,hair male wavy rounded,assets/hair/hair_male_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005315,female,brown,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005316,male,brown,curly,thick,widow_peak,hair_male_curly_widow_peak,hair male curly widow peak,assets/hair/hair_male_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_005317,female,black,wavy,thick,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005318,female,brown,straight,medium,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005319,male,brown,straight,medium,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005320,male,brown,wavy,thick,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005321,male,brown,straight,medium,rounded,hair_male_straight_rounded,hair male straight rounded,assets/hair/hair_male_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.0,0.05,0.08
SYNTH_005322,female,brown,curly,medium,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005323,female,blonde,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005324,female,brown,straight,fine,rounded,hair_female_straight_rounded,hair female straight rounded,assets/hair/hair_female_straight_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_005325,male,brown,straight,thick,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.0,0.05,0.08
SYNTH_005326,male,brown,wavy,thick,widow_peak,hair_male_wavy_widow_peak,hair male wavy widow peak,assets/hair/hair_male_wavy_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005327,female,blonde,wavy,fine,widow_peak,hair_female_wavy_widow_peak,hair female wavy widow peak,assets/hair/hair_female_wavy_widow_peak.fbx,TODO,exact,mat_hair_blonde,#D8B56D,0.18,0.18,0.75,0.75,0.82,0.35,0.65,0.18
SYNTH_005328,female,brown,wavy,thick,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.35,0.65,0.18
SYNTH_005329,male,brown,straight,fine,straight,hair_male_straight_straight,hair male straight straight,assets/hair/hair_male_straight_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.0,0.05,0.08
SYNTH_005330,female,brown,wavy,medium,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005331,female,brown,curly,fine,widow_peak,hair_female_curly_widow_peak,hair female curly widow peak,assets/hair/hair_female_curly_widow_peak.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_005332,male,brown,curly,fine,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,0.75,0.75,0.82,0.9,0.35,0.32
SYNTH_005333,female,brown,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005334,male,brown,wavy,medium,straight,hair_male_wavy_straight,hair male wavy straight,assets/hair/hair_male_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005335,female,black,wavy,medium,rounded,hair_female_wavy_rounded,hair female wavy rounded,assets/hair/hair_female_wavy_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005336,female,black,curly,thick,rounded,hair_female_curly_rounded,hair female curly rounded,assets/hair/hair_female_curly_rounded.fbx,TODO,exact,mat_hair_black,#11100E,0.95,0.08,1.25,1.18,1.22,0.9,0.35,0.32
SYNTH_005337,female,brown,wavy,medium,straight,hair_female_wavy_straight,hair female wavy straight,assets/hair/hair_female_wavy_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.35,0.65,0.18
SYNTH_005338,male,brown,curly,medium,rounded,hair_male_curly_rounded,hair male curly rounded,assets/hair/hair_male_curly_rounded.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.0,1.0,1.0,0.9,0.35,0.32
SYNTH_005339,female,brown,curly,thick,straight,hair_female_curly_straight,hair female curly straight,assets/hair/hair_female_curly_straight.fbx,TODO,exact,mat_hair_brown,#4A2C1A,0.68,0.22,1.25,1.18,1.22,0.9,0.35,0.32
